CIEL ID,Concept UUID,Preferred Spanish name,Name type,Concept name external_id,Action
164180,164180AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Nueva visita,FULLY_SPECIFIED,aa7de061-f4d4-571a-80b4-b02254573fb5,added_preserving_type
164179,164179AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,No se realizaron pruebas de carga viral,FULLY_SPECIFIED,9cc33ae4-0471-551f-b418-2e8055c3bab0,added_preserving_type
164178,164178AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Contraindicación del dispositivo anticonceptivo intrauterino,FULLY_SPECIFIED,2740de9a-26ae-5768-b2cd-e751c8f985d8,added_preserving_type
164177,164177AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Asesoramiento y métodos anticonceptivos específicos para el VIH,FULLY_SPECIFIED,b8c19ff8-9d73-5177-a978-af083045d121,added_preserving_type
164176,164176AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Causa de muerte neonatal.,FULLY_SPECIFIED,e4114390-e9cc-52d5-8aca-08a3d8cfcf21,added_preserving_type
164175,164175AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,administracion de glucosa,FULLY_SPECIFIED,4f17f263-ea79-57b5-93e4-243961dcc762,added_preserving_type
164174,164174AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Antibioticoterapia,FULLY_SPECIFIED,ca09dbd7-93e6-4346-91bb-082becca1115,promoted_existing
164173,164173AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Crianza tipo canguro,,ee9bbb4e-3356-450e-aa1e-292f243ffe8a,promoted_existing
164172,164172AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Nacimiento normal,,dca908ea-57a9-46c6-b8e7-fd24e69f1994,promoted_existing
164171,164171AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Evaluación materna posnatal,FULLY_SPECIFIED,d4d0b25a-f213-592d-b674-9e9cde411bd7,added_preserving_type
164170,164170AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"La madre experimentó complicaciones al nacer, complicaciones manejadas",FULLY_SPECIFIED,3ef36abe-f994-5024-aa4e-ba8faca7d9c3,added_preserving_type
164169,164169AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Madre experimentó complicaciones al nacer, remitida",FULLY_SPECIFIED,51c02ea2-08ff-5405-99c0-2dcb679ff5d4,added_preserving_type
164168,164168AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,edad de la madre,FULLY_SPECIFIED,bfc86fbe-93a0-5b71-bc5b-346f56c38c1f,added_preserving_type
164167,164167AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Paciente aceptó prueba de VIH,FULLY_SPECIFIED,25c1ef47-93e8-5621-9a04-f71024bd1126,added_preserving_type
164166,164166AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Se proporciona sulfato ferroso/ácido fólico.,FULLY_SPECIFIED,a30bbc00-cc28-52c4-8ca1-e059ecf25946,added_preserving_type
164165,164165AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Remitido a una instalación de nivel superior,FULLY_SPECIFIED,b7409740-a552-5d7b-a3e0-ed142a8482f2,added_preserving_type
164163,164163AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,PITC,FULLY_SPECIFIED,0221ecae-3ef9-549e-b9ea-f15b9fc7a218,added_preserving_type
164162,164162AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Taponamiento intrauterino con balón de Bakri,FULLY_SPECIFIED,5a689f3d-8786-5800-8e1c-2f61e2717c08,added_preserving_type
164161,164161AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Remoción de anticonceptivo subcutáneo,FULLY_SPECIFIED,bf5bc0f0-4248-4f87-b58d-4e4f63a716f0,promoted_existing
164160,164160AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Escisión de un fibroadenoma de la mama,FULLY_SPECIFIED,ac60b0fe-145d-4f20-8f4f-f83aaa60b038,promoted_existing
164159,164159AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Legrado endometrial, diagnóstico",FULLY_SPECIFIED,285b1d3b-5765-5f8b-89df-63a2a2c22e62,added_preserving_type
130043,130043AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Neumocéfalo,,7fc1fb19-6a2f-44be-a08e-d8436a0c32d6,promoted_existing
164158,164158AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Sutura del cuello uterino,,1ed39439-1928-4ca9-9e23-12fa9e1a9ad7,promoted_existing
164156,164156AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Manejo médico del aborto espontáneo.,FULLY_SPECIFIED,62091573-cc79-540a-a38e-0e8fa2031f9f,added_preserving_type
164155,164155AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Administración de vitamina A después de las 24 horas posparto.,FULLY_SPECIFIED,585af6da-ed8a-59b2-9150-95c9fb383d81,added_preserving_type
164154,164154AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Paciente con efectos secundarios por el uso de anticonceptivos.,FULLY_SPECIFIED,1e6fb3e4-41cd-5a04-b797-cffd411a897b,added_preserving_type
164153,164153AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Paciente con contraindicaciones para el uso de anticonceptivos.,FULLY_SPECIFIED,0c980644-a951-5ccf-812f-1d5fd89c35c4,added_preserving_type
164152,164152AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,casa de la partera,FULLY_SPECIFIED,a31a8f54-6c4e-5dde-ba94-25f65091a3f0,added_preserving_type
164151,164151AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Casa tradicional de partera.,FULLY_SPECIFIED,9262ca19-9f58-50a4-bcaa-c8cebe44ce1f,added_preserving_type
164150,164150AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Presentación facial,FULLY_SPECIFIED,b2e990ea-235e-5632-989d-ccc54d32d37f,added_preserving_type
164149,164149AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Presentación de cejas,FULLY_SPECIFIED,725e8d5a-9c07-512b-838f-ce4a96c665c5,added_preserving_type
164148,164148AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Posición anterior del occipucio,FULLY_SPECIFIED,8662c8a1-402c-54f9-a2dd-864a6d2885a5,added_preserving_type
164147,164147AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Titular de la tarjeta sanitaria infantil,FULLY_SPECIFIED,a7c5398e-9583-5f73-951e-8dc3262529b5,added_preserving_type
164146,164146AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Fin del puerperio,FULLY_SPECIFIED,24f5e81e-30fe-50a2-a5be-267e17bc5d88,added_preserving_type
164145,164145AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Loquios sanguinolentos,,8e72d1a1-27cb-4ffb-87c6-93be2d616fde,promoted_existing
164144,164144AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Nuevo cliente,FULLY_SPECIFIED,855e7069-190b-5c0b-a5a0-80c7ffcec9b7,added_preserving_type
164142,164142AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Repetir encuentro,FULLY_SPECIFIED,1d7222fb-b20c-5621-895c-5fc759ad558f,added_preserving_type
164141,164141AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Nombre del trabajador de salud de la aldea,FULLY_SPECIFIED,d32feb66-06a0-5fc9-bdfd-5485221ae270,added_preserving_type
164140,164140AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Lugar de registro de nacimiento,FULLY_SPECIFIED,99407e5d-c140-5b8d-88ab-a4a4c3e915fe,added_preserving_type
164139,164139AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Masaje abdominal de fondo uterino,,51a0dcdc-cbdf-478f-9c59-d36979adf417,promoted_existing
164138,164138AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Tracción controlada de placenta por el cordón,,4601cd65-c528-4c89-886a-9649d6c2a9be,promoted_existing
164137,164137AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Antihelmíntico dado,FULLY_SPECIFIED,245934e9-58e1-5fb0-b1ec-299fd4fc8055,added_preserving_type
164136,164136AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,No ganar peso dos meses consecutivos,FULLY_SPECIFIED,26b1346f-3f2d-5aaf-a65f-d3d9d6c2821a,added_preserving_type
164135,164135AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Historia laboral durante el último embarazo.,FULLY_SPECIFIED,a2893c6b-a583-53a1-acd8-3d16b84d79e3,added_preserving_type
164134,164134AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Vacunación completa,FULLY_SPECIFIED,f94caf1a-5fb6-55dc-8ae1-c22afe5facfe,added_preserving_type
164133,164133AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Fecha de mudanza/reubicación,FULLY_SPECIFIED,f942ecc6-7926-5ad8-b2a8-43f9660e1646,added_preserving_type
164132,164132AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Administración de vitamina A después de 2 horas posparto.,FULLY_SPECIFIED,9276e81d-43b1-58d5-9b33-8c1cb0b76e1b,added_preserving_type
164131,164131AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,severamente emaciado,FULLY_SPECIFIED,b4bc47b1-49a7-5a9d-8920-e123614b7ffb,added_preserving_type
164130,164130AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Fecha de registro de nacimiento,FULLY_SPECIFIED,9dee4378-8746-5611-a2c8-ed68051446e4,added_preserving_type
164129,164129AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Fecha de emisión de la notificación de nacimiento.,FULLY_SPECIFIED,8f6ce276-a00b-5d3d-be77-a78c8d574b8a,added_preserving_type
164128,164128AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Programa de tratamiento preventivo con isoniazida,FULLY_SPECIFIED,8ac554de-d350-5d58-ad19-166587c8edbf,added_preserving_type
164127,164127AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Motivo de la evaluación, detallado",FULLY_SPECIFIED,77ece201-e392-571a-9cc2-bdc49c95fc50,added_preserving_type
164126,164126AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Motivo de la prueba,FULLY_SPECIFIED,be72a726-156d-52fb-8523-ce357eefcd17,added_preserving_type
164125,164125AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Desperdicio nutricional,FULLY_SPECIFIED,6083759a-dfb0-528e-afa9-9665e71b5c5d,added_preserving_type
164124,164124AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Funciones motoras gruesas,,53ef0d10-43e2-4bb0-ac31-a34007c31dee,promoted_existing
164123,164123AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Capacidad para utilizar el lenguaje,FULLY_SPECIFIED,bb51d8f2-3cff-4a07-8490-1de60ab56b7f,promoted_existing
164122,164122AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Efecto de complicación del trabajo de parto sobre el feto o el recién nacido,,19e46d21-a6d4-4a64-abbe-6cf1761509f9,promoted_existing
130003,130003AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Peste neumónica, no especificada",FULLY_SPECIFIED,a09e2b67-9625-54ca-a67b-5d0853fdd6fc,added_preserving_type
164121,164121AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Puntuación acumulada de embarazo de alto riesgo,FULLY_SPECIFIED,aa9c0f78-8f26-529b-9d19-7ad1e028e214,added_preserving_type
164120,164120AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Asesoramiento antenal, importancia de la vacuna contra el tétanos",FULLY_SPECIFIED,fa30ecc8-cada-52b4-ab48-e7d440e15af3,added_preserving_type
164119,164119AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Asesoramiento prenatal, importancia de hacer arreglos financieros",FULLY_SPECIFIED,eedf1520-9116-5137-81a6-466d493c0e29,added_preserving_type
164118,164118AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Asesoramiento prenatal, importancia de identificar un donante de sangre",FULLY_SPECIFIED,5b080d61-bd8e-5337-876d-8e3ae3aae376,added_preserving_type
164117,164117AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Asesoramiento prenatal, importancia de conocer el grupo sanguíneo",FULLY_SPECIFIED,0b1c092f-5cf9-58cd-b48b-0585294d241b,added_preserving_type
1300,1300AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Equívoco,,251b4300-2fdc-4efd-b8ad-bb791b05343e,promoted_existing
164116,164116AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Asesoramiento prenatal, importancia de organizar el transporte al lugar del parto",FULLY_SPECIFIED,65447f43-7620-5866-8023-2b94a2c73195,added_preserving_type
130,130AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,sepsis puerperal,FULLY_SPECIFIED,56e7f01a-af95-5968-bb18-1253d6a89b68,added_preserving_type
164115,164115AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Asesoramiento prenatal, materiales necesarios para el cuidado umbilical adecuado.",FULLY_SPECIFIED,8160f972-97d7-5280-91bc-1f987f59f88b,added_preserving_type
13,13AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Pastillas,FULLY_SPECIFIED,4f6032f3-65a9-54c0-a2b0-68072c2e1ab3,added_preserving_type
164114,164114AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Asesoramiento prenatal, cuchilla limpia y cordón limpio",FULLY_SPECIFIED,24ae6279-018a-511c-8540-a91184e8fb35,added_preserving_type
164113,164113AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Admitir diagnósticos,FULLY_SPECIFIED,8ec2e6ce-b1e8-526b-8568-a6ff41c6ad96,added_preserving_type
164112,164112AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Asesoramiento prenatal, importancia del cordón umbilical limpio",FULLY_SPECIFIED,a2fc8d56-6df5-57e2-b097-99df02425972,added_preserving_type
164111,164111AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Asesoramiento antenal, importancia de mantener limpio al bebé",FULLY_SPECIFIED,ac96065e-fe20-528c-80a3-5107cddaaffc,added_preserving_type
164110,164110AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Asesoramiento prenatal, importancia de mantener al bebé abrigado y abrigado",FULLY_SPECIFIED,03fe4268-ca8e-5e5e-87c3-5280fae7f1b6,added_preserving_type
164109,164109AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Asesoramiento prenatal, importancia de retrasar el baño",FULLY_SPECIFIED,3b6ccebf-8968-5d08-aca7-f76adaed1680,added_preserving_type
164108,164108AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Asesoramiento prenatal, importancia del parto en instalaciones",FULLY_SPECIFIED,743e5083-9c5d-5d98-ae9b-76da038a3b92,added_preserving_type
164107,164107AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Neurodermatitis atópica,,21ffa6ab-5a6c-4be8-a910-36452063a1e7,promoted_existing
164106,164106AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Gripe causada por virus Influenza A subtipo H1N1,,a2ea7cf2-bea8-4c09-810f-6b3db23f9d45,promoted_existing
164105,164105AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Gripe causada por virus influenza tipo A, aviar, cepa H5N1",,80780006-6c45-456f-b51f-215e3d943c5c,promoted_existing
164104,164104AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Detectan Mycobacterium tuberculosis con resistencia indeterminada a rifampicina,FULLY_SPECIFIED,131b0f99-4f61-5178-aaf0-0e350864685d,added_preserving_type
164102,164102AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Historia familiar de TB-MDR,FULLY_SPECIFIED,018ec4b2-556a-569a-bb8f-491270e2870e,added_preserving_type
164101,164101AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Fracaso del tratamiento de la tuberculosis, frotis positivo a los 2 meses.",FULLY_SPECIFIED,43c2d7c8-dded-50f7-a7a4-5a5c3bd8cd87,added_preserving_type
1641,1641AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Fecha de alta,,0f76b14b-f230-4808-9448-182ca806c6fe,promoted_existing
164099,164099AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Desarrolló enfermedad activa mientras estaba en profilaxis.,FULLY_SPECIFIED,bc8e2d1a-edd3-5c7b-8421-40e1083809be,added_preserving_type
164098,164098AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Contacto de paciente con tuberculosis farmacorresistente,FULLY_SPECIFIED,9c6bc0e2-0803-55d9-8ecf-45f4a22ae51c,added_preserving_type
164097,164097AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Devuelto después de la pérdida del seguimiento,FULLY_SPECIFIED,e589eefb-0771-5c42-9faa-cc1fcf6cce8a,added_preserving_type
164096,164096AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Paciente con frotis negativo de PTB,FULLY_SPECIFIED,f5f8e422-86db-584d-8cce-b3b4958974e7,added_preserving_type
164095,164095AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Niño <15 años con síntomas de tuberculosis,FULLY_SPECIFIED,b2c8acb7-2d2b-55d1-bd4f-bc911b382196,added_preserving_type
164094,164094AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Fecha de finalización del programa de VIH,FULLY_SPECIFIED,3e1786e0-ccb0-5972-9b4f-efe89f926ef5,added_preserving_type
164093,164093AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Fecha de la última visita del paciente,FULLY_SPECIFIED,12bfef21-30dc-5e07-b6bc-f4dc98c5ff03,added_preserving_type
164092,164092AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Tipo de tuberculosis para tipificación genética.,FULLY_SPECIFIED,6928a549-3581-546d-a005-133146144e4a,added_preserving_type
164091,164091AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Razón por la que no se realizó la visita domiciliaria,FULLY_SPECIFIED,931afb28-bad0-5297-a61e-3c1747ab1ba7,added_preserving_type
164090,164090AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Vizit Kay fet,FULLY_SPECIFIED,b282d9cd-07c3-5793-b6ac-01dab0ac24e9,added_preserving_type
164089,164089AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Transferencia solicitada por,FULLY_SPECIFIED,fb2476db-fa2a-5690-960b-fe4bdad38cf6,added_preserving_type
164088,164088AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Altura para el estado de edad.,FULLY_SPECIFIED,10c2a7c6-62e8-5b06-8c73-48d53acb32e9,added_preserving_type
164087,164087AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Talla alta,,fa736766-1eab-4cfc-a1a4-982d59c5f34e,promoted_existing
164086,164086AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Gravemente atrofiado,FULLY_SPECIFIED,96ee5353-76a2-5784-b32e-67a992ace20c,added_preserving_type
164085,164085AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Retardo del desarrollo nutricional,,2f0769e5-9805-47ad-866a-1f065ace8738,promoted_existing
164084,164084AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Resultado de la prueba de diagnóstico de talasemia.,FULLY_SPECIFIED,368f3bf2-ef7e-57ae-828f-a18273c24496,added_preserving_type
164083,164083AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Resultado de la prueba de diagnóstico de anemia.,FULLY_SPECIFIED,0ba9fa49-bb6f-53a5-93b7-b432b881e761,added_preserving_type
164082,164082AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Razón de la evaluación,FULLY_SPECIFIED,eab8c038-b34a-550a-b4d4-76b4e5914ef5,added_preserving_type
164081,164081AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Consulta realizada por un paciente nuevo,FULLY_SPECIFIED,d2e6ed3e-a1fb-4184-b32a-38823cf156e9,promoted_existing
164080,164080AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Visita de seguimiento a los 6 meses.,FULLY_SPECIFIED,d955eae3-f4a3-544f-8775-7a425ad39d1d,added_preserving_type
164079,164079AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Visita de seguimiento en 4 meses.,FULLY_SPECIFIED,68e7f8f2-5bae-50b8-a7db-5eb6def90c4b,added_preserving_type
164078,164078AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Visita de seguimiento en 2 meses.,FULLY_SPECIFIED,82005333-1c7a-5c63-bf1a-65714861e7a4,added_preserving_type
164077,164077AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Muy bien,FULLY_SPECIFIED,3f4191a0-3002-5ba3-8ad5-8a9e107c9380,added_preserving_type
164075,164075AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Cumplimiento general del tratamiento,FULLY_SPECIFIED,0cb8de59-8188-5ae0-9e12-70e72bbba990,added_preserving_type
164074,164074AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Fecha en que realmente se recopiló la profilaxis contra la tuberculosis,FULLY_SPECIFIED,6fa34277-7dc6-500b-bd7d-757e1f4dad76,added_preserving_type
129959,129959AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Envenenamiento por analéptico,FULLY_SPECIFIED,c2052a4c-b4be-5ba1-9885-cebaa8aabc58,added_preserving_type
164073,164073AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Fecha en que se recogerá la profilaxis antituberculosa,FULLY_SPECIFIED,0abfd82e-ecee-58ca-9208-8770141fbea4,added_preserving_type
164072,164072AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Contactos invitados,FULLY_SPECIFIED,bffffdec-fc8b-5868-b757-a3f65dbe1c49,added_preserving_type
164070,164070AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,modalidad XR,FULLY_SPECIFIED,6eaed647-ba10-53ab-8f02-b65bd517f60c,added_preserving_type
164068,164068AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Modalidades de imagen,FULLY_SPECIFIED,b4e40180-c255-550f-bb7f-54fe1a0429a4,added_preserving_type
164067,164067AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Injerto libre de piel en mano,FULLY_SPECIFIED,63a5c6fd-a3c6-4329-a659-e2809a5b4d66,promoted_existing
164066,164066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Fibrosigmoidoscopia con fibroendoscopio flexible para remoción de un cuerpo extraño,FULLY_SPECIFIED,1ec4e0a5-c79a-45a8-97dc-8a2015b58fdc,promoted_existing
129950,129950AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Intoxicación por antagonista de anticoagulantes,FULLY_SPECIFIED,cf441e56-98ee-5d7b-bd3a-d264866bd15a,added_preserving_type
164065,164065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Fibroendoscopia esofágica e inserción de endoprótesis,,c0be6295-21e0-4366-8b80-0474c0a6133a,promoted_existing
164064,164064AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Fibrocolonoscopia, a través de una colostomía",,7891ff45-0852-40b0-ba89-bc1620bef897,promoted_existing
164063,164063AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Uretrotomía externa,,bb637e86-36d9-47ab-aea3-893e64a400e4,promoted_existing
164062,164062AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Exploración de herida penetrante del cuello,FULLY_SPECIFIED,92d9bd2e-ee4d-43c8-a2db-37a54568969b,promoted_existing
164061,164061AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Resección de testículos estrangulados,,cd37da0b-792f-42af-a592-708227f8102f,promoted_existing
164060,164060AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Escisión profunda intramuscular de un tumor en el pie,,ce97319f-0f47-4878-b059-3531237d4458,promoted_existing
164059,164059AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Escisión de un tumor de partes blandas del flanco,,c28d36d9-5614-4af1-b06e-e21d691e08ee,promoted_existing
164058,164058AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Resección de un quiste o fístula del uraco,,9153250a-a440-4d2e-975e-7f256e7cefa2,promoted_existing
164057,164057AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Escisión del prolapso uretral,FULLY_SPECIFIED,ab652e16-9501-428b-9ec3-42e4ac6fdfb1,promoted_existing
164056,164056AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Escisión del tabique vaginal,,8dee3834-1ad4-4858-b88e-72d1f48435aa,promoted_existing
164055,164055AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Resección de parte del recto por abordaje perineal,,f7a0fd20-e4e9-4e53-9d90-30940dc70e94,promoted_existing
164054,164054AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Resección de parte del colon con movilización del ángulo esplénico,,c60a4227-ea51-471d-ae21-9fa7fe5a3518,promoted_existing
164053,164053AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Resección de lesión de lengua,,fc3a3124-1589-4890-a497-384522fafccb,promoted_existing
164052,164052AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Escisión de un hidrocele del cordón espermático,,91feac26-7d58-4300-9407-195734cbf96e,promoted_existing
164051,164051AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Examen con anestesia,FULLY_SPECIFIED,db2bb166-bbb6-420f-b9eb-e91b13edbff1,promoted_existing
164050,164050AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Enterotomía para exploración,FULLY_SPECIFIED,289bf3a8-ba54-48cd-ae7e-d9a5e189f42d,promoted_existing
164049,164049AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Exteriorización de tercer ventrículo por vía endoscópica,,5e4b804c-16e3-4a5c-a8ba-bf1cafdbc54e,promoted_existing
164048,164048AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Drenaje de absceso intrabdominal,FULLY_SPECIFIED,62325f41-d1c5-4145-a65d-280e2b2106d7,promoted_existing
164047,164047AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Drenaje de un quiste en las estructuras odontoalveolares,FULLY_SPECIFIED,4e07d126-235e-4489-9769-33afc92a5506,promoted_existing
164046,164046AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Anastomosis quirúrgica directa de los conductos intrahepáticos al tracto gastrointestinal,FULLY_SPECIFIED,e68e46d2-658c-40a5-a156-38c09778ea3e,promoted_existing
164045,164045AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Dilatación del esfínter anal bajo anestesia general,FULLY_SPECIFIED,73a49e80-8f75-4721-886e-bf7359aabfd4,promoted_existing
164044,164044AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Destrucción de endometriomas retroperitoneales,FULLY_SPECIFIED,ce444cf5-c0a4-4ef3-896c-5706375ba7ca,promoted_existing
164043,164043AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Injerto dermocutáneo con grasa,,bd0b595e-4410-4e5f-8e4c-3f1bfbb0db1a,promoted_existing
164042,164042AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Colgajo de piel diferido en cabeza o cuello,,c340687d-b5a4-4da0-a539-1c748dd7ecf7,promoted_existing
164041,164041AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Desbridamiento de la piel, tejido celular subcutáneo, músculo y hueso",FULLY_SPECIFIED,ccc6426d-5eca-4b97-82ec-fa99f546011e,promoted_existing
